0000;1159;H=80;T=25;Hs=69.04168;sp=20;sf=7;rx_timestamp=47617335; rssi=-40; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:17:00.608685;1255;H=86;T=24;Hs=68.3648;sp=20;sf=7;rx_timestamp=2104880884; rssi=-42; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1259;H=84;T=24;Hs=68.32918;sp=20;sf=7;rx_timestamp=2192533822; rssi=-47; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:19:53.095170;1263;H=84;T=24;Hs=68.3648;sp=20;sf=7;rx_timestamp=2278066688; rssi=-45; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:21:18.648338;1267;H=84;T=24;Hs=68.00855;sp=20;sf=7;rx_timestamp=2363612619; rssi=-46; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:22:45.083769;1271;H=83;T=25;Hs=68.18668;sp=20;sf=7;rx_timestamp=2449152522; rssi=-46; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:24:10.627604;1275;H=84;T=25;Hs=67.90167;sp=20;sf=7;rx_timestamp=2534692426; rssi=-40; snr=7.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:25:35.561772;1279;H=82;T=25;Hs=68.15105;sp=20;sf=7;rx_timestamp=2620230326; rssi=-44; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:27:01.604118;1283;H=82;T=25;Hs=68.00855;sp=20;sf=7;rx_timestamp=2705770221; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:28:27.149977;1287;H=81;T=24;Hs=68.29355;sp=20;sf=7;rx_timestamp=2791311131; rssi=-42; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:29:52.584106;1291;H=84;T=24;Hs=67.83042;sp=20;sf=7;rx_timestamp=2876852037; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:31:18.086196;1295;H=85;T=24;Hs=67.9373;sp=20;sf=7;rx_timestamp=2962451917; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:32:43.634299;1299;H=86;T=24;Hs=67.97293;sp=20;sf=7;rx_timestamp=3047996850; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:34:09.073108;1303;H=86;T=24;Hs=68.15105;sp=20;sf=7;rx_timestamp=3133537751; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:35:36.610536;1307;H=87;T=24;Hs=68.11543;sp=20;sf=7;rx_timestamp=3221170659; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:37:04.651506;1311;H=86;T=24;Hs=67.72355;sp=20;sf=7;rx_timestamp=3308810555; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:38:31.084242;1315;H=87;T=24;Hs=67.7948;sp=20;sf=7;rx_timestamp=3394345441; rssi=-42; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:39:57.625706;1319;H=89;T=23;Hs=67.75917;sp=20;sf=7;rx_timestamp=3481987378; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:41:23.167492;1323;H=88;T=23;Hs=67.58105;sp=20;sf=7;rx_timestamp=3567620286; rssi=-44; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1327;H=90;T=23;Hs=67.86604;sp=20;sf=7;rx_timestamp=3653167205; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:44:14.643753;1331;H=90;T=23;Hs=67.90167;sp=20;sf=7;rx_timestamp=3738701123; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:45:40.175393;1335;H=90;T=23;Hs=67.58105;sp=20;sf=7;rx_timestamp=3824233036; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:47:05.615979;1339;H=91;T=23;Hs=67.54543;sp=20;sf=7;rx_timestamp=3909764958; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;1343;H=92;T=24;Hs=67.68793;sp=20;sf=7;rx_timestamp=3995297866; rssi=-44; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:49:56.178208;1347;H=90;T=24;Hs=67.29605;sp=20;sf=7;rx_timestamp=4080832795; rssi=-44; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:51:22.112373;1351;H=90;T=24;Hs=67.5098;sp=20;sf=7;rx_timestamp=4166355691; rssi=-44; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:52:47.139151;1355;H=86;T=24;Hs=67.7948;sp=20;sf=7;rx_timestamp=4251890614; rssi=-43; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-04 16:54:13.228031;1359;H=89;T=24;Hs=67.68793;sp=20;sf=7;rx_timestamp=42460255; rssi=-45; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
