0000;491;H=37;T=41;Hs=60.77663;sp=20;sf=7;rx_timestamp=10121149; rssi=-95; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:48:25.767079;631;H=40;T=38;Hs=60.171;sp=20;sf=7;rx_timestamp=3012193056; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:49:50.805583;635;H=37;T=38;Hs=60.34913;sp=20;sf=7;rx_timestamp=3097725916; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:51:16.760753;639;H=41;T=38;Hs=60.456;sp=20;sf=7;rx_timestamp=3183279597; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:52:42.299350;643;H=41;T=38;Hs=59.99288;sp=20;sf=7;rx_timestamp=3268811432; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:54:07.224774;647;H=41;T=39;Hs=60.42038;sp=20;sf=7;rx_timestamp=3354347194; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:55:35.257976;651;H=40;T=39;Hs=60.42038;sp=20;sf=7;rx_timestamp=3441980958; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:57:00.790801;655;H=38;T=39;Hs=60.0285;sp=20;sf=7;rx_timestamp=3527514668; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 12:58:26.377327;659;H=40;T=38;Hs=60.34913;sp=20;sf=7;rx_timestamp=3613052471; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;663;H=41;T=39;Hs=60.13538;sp=20;sf=7;rx_timestamp=3698586224; rssi=-102; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:01:17.303873;667;H=42;T=39;Hs=60.24225;sp=20;sf=7;rx_timestamp=3784121975; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:02:45.246057;671;H=41;T=40;Hs=59.886;sp=20;sf=7;rx_timestamp=3871764645; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:04:12.293926;675;H=39;T=41;Hs=60.20662;sp=20;sf=7;rx_timestamp=3959397477; rssi=-101; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:05:38.219240;679;H=37;T=41;Hs=59.92163;sp=20;sf=7;rx_timestamp=4044933238; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
0000;683;H=38;T=39;Hs=59.99288;sp=20;sf=7;rx_timestamp=4130469991; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:08:28.800863;687;H=42;T=37;Hs=60.34913;sp=20;sf=7;rx_timestamp=4216006750; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:09:54.731650;691;H=41;T=36;Hs=59.99288;sp=20;sf=7;rx_timestamp=6572220; rssi=-101; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:11:20.157951;695;H=42;T=37;Hs=60.20662;sp=20;sf=7;rx_timestamp=92110984; rssi=-100; snr=5.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
2024-07-05 13:12:45.311635;699;H=42;T=38;Hs=60.31351;sp=20;sf=7;rx_timestamp=177644726; rssi=-99; snr=6.0; sfrx=7; sftx=0; tx_trials=0; tx_power=14; tx_time_on_air=0; tx_counter=0; tx_frequency=0
